,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,y
10,-0.004702927922115458,-0.005602496128391732,0.0011859902311452044,0.018194550395290943,-0.014308989847629697,0.008367023705604685,0.015933748659411422,0.0026327523648325165,-0.01818761021871567,0.039624566230953874,-0.02044171664476183,0.0012714701907811418,1.2280381792458996
11,0.01079291752901461,-0.009154953312700248,0.0059677459387202855,0.0062087618481392335,0.003611810575150392,-0.010072487251746188,0.009891652802128403,-0.0011382494165001638,-0.005569390480789763,0.02099256752416801,-0.007486749802230507,-0.005708043696980972,0.47274501817394565
12,0.004817928893758748,0.006398324144670299,0.011878512228721409,-0.004259015332218139,0.01600266478301146,-0.011090496277531253,-0.00775790030457954,-0.0027164005830289106,0.0010763081666099726,-0.015903430774159767,-0.0013294395865454558,-0.010461126226091036,0.6393773985248136
13,0.00036525563103731554,-0.01802371592732405,0.00685848783720978,0.00924184119435313,-0.00725062658315224,0.0024159308504339795,0.009068493765778897,0.008563270707241858,-0.008507845994329731,0.027093951228457546,-0.026652310450207304,0.016748594613540783,-1.8388640798752016
14,-0.015219134268680197,0.009708444019241341,0.013144781468244791,0.004321217715693501,-0.0013131443862930612,0.004159627709800866,-0.010606183045778187,-0.005736504080970477,0.019309925775681493,0.010440732092400233,-0.010863821492423424,0.014837949167510196,-0.34997777427843113
15,0.014377329964831351,0.005609249962745895,0.00928884950850932,0.0061730072666740824,0.021936176174418606,0.011603661488747318,-0.010238666947745357,-0.00462913973236375,0.007470738862795726,-0.017950870578055018,-0.016086742738359968,-0.0022441053616416877,1.7274258169779984
16,0.0035187391198385418,-0.011888749631152136,0.0010847463224053072,-0.028975701412430676,-0.02187442179434423,0.016406484392872296,0.005257647444887934,0.015415802098811802,0.00941668050798987,0.006200055161595895,-0.006899322090513177,0.02110035976093968,5.454195360961876
17,0.011001783274349206,0.013085605371562874,-0.010935972433085082,-0.015633250943673977,0.007768806342718272,0.0022368979031734213,-0.0004346425739048786,-0.002609568318908261,0.010523091247828315,-0.01782777279766686,0.006523352281548536,-0.019438238152419164,-1.4612415258847655
18,-0.005526216509457396,0.0021006698295968104,0.009209841759098282,-0.003813589164260443,0.01112322900648953,-0.0007372078583313352,-0.008026335471409738,0.017095080803241593,0.005226384093779552,-0.016619945005975145,-0.004804472000494778,0.002681481371056178,0.44890053291634835
19,-0.020544280447816272,0.023919543851738376,0.0052225548818642855,-0.010259955449191234,0.013488347932389032,0.009418746842688355,-0.006428193265868016,0.014964283455562674,0.0012178745923765303,-0.010633826140797217,0.004269089504714472,0.014594495945085417,-4.120580066538563
20,0.01456574437099864,-0.013629700008034165,-0.0030596469476822413,-0.0214640408054473,0.015756787601109802,-0.004339982062718974,-0.01880534017943797,-0.018154728253901294,0.013363828585810067,-0.003196488279663301,0.005836595197333629,-0.006751232632064703,1.0194720809139701
21,0.006641807802700986,-0.0028754469602672553,0.00020096312744282546,0.010263854920608339,-0.0029168750240123834,-0.00116995604864181,0.006957186333636808,-0.012121472464090947,-0.009739910215716253,-0.014166203790436828,0.007031042440278616,-0.014115482408630076,1.005596727829737
22,0.006694552186944269,0.015360691111956117,-0.005293605754949586,1.7033993644780674e-05,0.010503981370841978,0.0037545445520623714,-0.002192852242606035,-0.004128483780787476,0.00447183017810422,-0.005425743635256481,0.00896750354372826,-0.00389303324070247,-2.7118056121492167
23,0.003576472621594847,-0.003010235344992054,-0.00822070666572864,0.0035018618752952497,0.013025034084842712,0.01185209160064395,-0.010268227188705856,-0.010287388308404559,0.0029536929366234467,-0.009832459884978752,0.014577153673245666,-0.020282955358359365,8.299771045224585
24,0.0053038767473300346,-0.0014526020096274324,0.012917481932397792,-0.005236101317094552,-0.01100816735875609,0.009410208293735829,0.00010816844724789094,-0.011314732084014891,-0.01014652705743318,-0.012164801436900996,0.0052030280158809564,-0.0086669869089627,4.6623836576860835
25,0.003204532257050735,-0.0018964697969227136,-0.00518671544627101,0.029671416766661584,0.02186607789288172,0.001960167204607753,0.010666577381240409,0.0015815887158071775,-0.003123545244070288,0.018466189139758216,0.027286182461504743,-0.007304787466522724,-4.627743937179621
26,0.004186133623036202,-0.0017289200310862396,-0.002857870514621625,-0.010907839416761314,-0.0039046417664895367,0.01364859528307443,0.007094486950383208,0.002562761856019838,-0.013345658923063742,0.009249191887588513,0.002106648021606547,-0.020536555899134605,-6.434483687856548
27,0.0048762390476514055,0.0033129227147936638,-0.006259251241414964,-0.012542136878952814,0.010878024020228525,0.014732836465911387,-0.025090884946093225,0.014464358329289892,0.020407698185229445,-0.006822236330578548,-0.012165467821244379,-0.003689513241390015,0.18810936197116768
28,0.023510794366614393,0.010008443325469045,-0.011231874556657636,-0.009882749024523177,-0.0017273397286424728,0.007812739301019528,0.00879872849893452,0.010613471066186233,-0.010890297270699598,-0.016240261505708162,0.010340079813975611,-0.013376504600756482,4.2572441415993305
29,0.0058981520488521665,0.028157548672832006,-0.00020888660185384636,-0.016814779593363836,-0.009561139047054364,0.017799520756299324,-0.012397465568514196,0.010405594144488979,0.012730569371555247,-0.014414821537935186,0.005989481767986792,-0.0164488401394938,-6.190129076082064
30,-0.010460296593732824,0.008224642511299948,0.016869693622548126,-0.0014071948933222053,-0.012249262499228074,-0.014088645685879194,-0.029141361621250517,-0.01962028377656669,-0.0024861689330311918,-0.029197048113110198,0.008730356308068734,-0.006644576925308246,-7.587847561759561
31,0.011969433337273523,-0.006843017735853386,-0.0031034661402429015,0.01661101879241093,0.011757253214721847,-0.005018049848517317,0.0012085082315272597,-0.0043751127558045045,-0.0030432893963428446,0.003860481018211631,0.020700182062336762,-0.0079041576479404,-2.8615557432814342
32,-0.02415483166489959,0.031028287756124248,0.0028935160072273303,-0.03542894424358886,-0.004540334368759457,-0.004995713406829081,-0.0006390807046806504,-0.009038356526840775,0.003886095745262044,-0.039386026706209415,0.013995955637681943,-0.0011609566734953319,-2.291112409727307
33,-0.011392020686415292,-0.005578332431714047,0.01816726252433152,0.003670168019566703,0.0007087074227544281,0.01750851549800659,-0.001955411168809035,0.022140993148639,0.01521030589377461,0.0091811328942233,-0.011037392066857207,0.0005307506519430267,6.7425438448361925
34,0.006160544712370571,0.013871403916857544,-0.012280184828255247,-0.016094361922002705,0.008316759657081927,0.0007762485696732487,-0.00358343413942505,0.00018029517182437113,0.011569617523909713,0.0029134178894564275,0.01050018869310598,-0.006672466812039267,-1.0603047276931135
35,-0.015225594274124314,-0.011399872521044616,0.02107833587341184,0.016603555321659868,-0.008602537878147349,0.008023694036413368,0.017817680760651836,0.016050156365467274,-0.003956539125722163,0.01226277529570347,-0.0051616182111279985,0.008506524392820848,3.4326749858079317
36,-0.017050068991348328,-0.01914207115991879,0.0008361951946820342,-0.004718000832612456,0.01511654308922777,0.009187051116754224,0.01774522774684493,0.001687729012488445,0.019682839213226857,-0.005852039984769239,-0.010969582949917948,0.012100541034321515,-3.3034154434422294
37,0.01423311177599916,-0.011580934392895169,-0.0009878104213142886,-0.0009259851300092596,-0.008824768193856844,0.0048981547904236155,-0.0039260574810067745,0.008856865860772811,-0.0006280169214806995,0.019048808017641597,-0.02337763954105607,0.009563618036532464,1.3550901190399693
38,-0.002139665161726664,-0.002977938962843027,0.014207494392523327,0.0384060452712399,0.003893675461524574,0.011927788692290954,0.007376482015940241,0.026781093736142642,0.0008516720984812233,0.017546404645910826,-0.003370381428825775,0.007571423551925024,-5.809625787591811
39,0.0075375771235687335,-0.006193085705128135,-0.007673986404806963,0.0054328427514198025,-0.02046077042545025,0.009021245869055873,-0.0016343301611251879,0.008516684158504574,-0.0181194780588248,-0.02647940900221586,-0.0057887398078045205,-0.021993175296900588,-2.993484956007603
40,-0.0053966340834952385,-0.0019623646028734737,-0.005576573570121971,-0.005812257151840569,0.002974219105411247,0.009244052853376369,0.020379185240750934,0.013989054591456012,-0.00443023801299277,0.011586545103827133,0.0169497579602024,-0.012009940312398626,2.0085244560129403
41,0.008523695168219419,-0.007292311446815446,-0.016344348458722544,-0.007076259295299258,-0.01428195061076613,0.018304599349105076,0.0008524858428443329,-0.014225868057216932,-0.006127537154545037,0.013366496496214391,-0.007216130817437105,-0.008752930669217259,0.681410400721268
42,-0.01923544711958586,0.017497320520018754,-0.008014640405694586,-0.014286512761134384,-0.0003823485342642266,-0.003963506672531826,-0.006834712308071385,-0.008765287163329248,0.008929106018587374,-0.009404782733814227,0.008750032246736242,-0.006421670900574825,1.9914664111993932
43,-0.012243317153349502,-0.010524782623473313,0.0029904035339317573,0.0013562496049948978,0.006772360859277658,-0.0018140034147220744,-0.015943909362799134,-0.015056988799392634,0.013829330261720492,0.003133906990840317,0.009369785773815652,0.0005725163447990455,-5.118326529342002
44,0.014959164110440099,-0.02064206112563197,-0.012450314054633142,0.04032953310508627,-0.00512445995855306,-0.016832082503464248,0.026274984914663863,-0.0059333663335441175,-0.023281428725437543,-0.005464120600590359,-0.0036894666681425827,-0.013527196495344139,1.0484805758167801
45,-0.0026096280536437835,-0.0014272033664772673,-0.0021632195594708382,-0.02230320496195728,-0.0015672242158127033,0.005130919621502297,-0.0017475734992611828,-0.0054169181419086625,-0.00693940380577348,-0.0030625632265468203,0.0034980667154087567,-0.02259417213299661,-2.0935027446462198
46,0.0055121767764696045,-0.002309465275106592,-0.002426470961121748,-0.02150541678113765,0.0028534221888310554,-0.006788551448067884,-0.006209106033825485,-0.004648190062854861,-0.014628750895911447,-0.019431309849233837,0.00797063095673829,0.016072222437439086,1.3905384411034025
47,-0.0010929423193502112,-0.012469817400045125,-0.005626728952620349,0.02319424400438408,0.0004885209509529172,0.0017806444265926035,0.011836798486292049,-0.008476716632976113,-0.015081358874179194,0.011037237844468974,-0.003994070930032755,0.0014920198840550195,1.6839608289276693
48,0.01232602207631409,-0.015521685604710976,-0.02235944505279256,0.009549511222812,0.0003473614946559189,0.007273676752516539,0.00407223951200357,-0.010399070641843878,0.012138961481053803,0.023625396232789406,-0.00813090697432717,-0.004203932950147284,2.126129585894668
49,-0.008152472269767943,-0.0047135905507388765,-0.003964632313624635,-0.01916978703951383,0.0015391481483134153,-0.009089149597559723,0.0023825302268853416,0.006465359005680312,-0.0008573864134445479,0.005787008718289141,-0.007173146651267721,0.0006928661000482495,0.08245888398715828
50,-0.006262976723033161,0.0029701575697030098,0.0001971819934366746,0.013674361175751413,0.031528249479982,0.005835154948629166,-0.0056161643825092325,-0.0010688412104384603,0.0035573094546944204,0.011000146068277719,0.007220351310758277,0.0016867201981681313,-0.3755302213182071
51,0.0033765812583433103,-0.003045203702470263,0.006134077380575623,-0.0031624816015438195,-0.0019602907631771868,-0.01099566598553033,-0.009657843520452923,0.003916875326297044,-0.006266794135810246,0.003372089883478724,-0.011478467334493633,0.006424747174380215,5.421519485462939
52,0.0030469519525173723,0.005884322285478945,-0.006795051962404131,0.009405028678171891,0.018875472674456825,-0.0013849840477737887,0.0030524622865571852,-0.003936667491379467,0.015186985207766008,-0.007140173041345714,-0.00850833981997132,-0.002487281449165764,1.183861912759925
53,-0.007589144202235947,0.011437132585463168,0.003420768571694164,0.01844775804081036,0.019150612531384153,-0.013014843596003807,0.005128864756643821,0.003879047000127731,0.017940459286282948,-0.005912680661303457,-0.001702642708381066,0.023391567708691118,1.8244145798070663
54,-0.006720787654758091,0.0012468641959002883,0.002444028307782628,0.02186201024716676,0.007604919115913408,0.004471496281196818,0.017017892454777337,0.0031169902669246816,0.006806745164139781,0.014846889548091413,-0.014133062367690567,0.0022487201596487795,3.4517097190458577
55,-0.028158927875120362,0.0011457963388684764,0.023202535483755577,0.012547668928398226,0.0031335492428699275,-0.018071047266204593,0.007434240792279635,-0.0047940095015652365,0.007886031799131173,-0.008637909550206465,0.02361769158475242,0.008973077851514452,1.0197766000190174
56,-0.0021958480493314927,-0.010414778864643873,-0.006603473695440726,-0.0036408942688228078,-0.004957565922080709,-0.004713523281744099,-0.0027991327258591577,0.01858548479001988,0.007811224654912471,0.00904317583201031,-0.007418886873796446,0.0012856207897591146,2.2127587885827307
57,0.018449483429678334,0.0068752996495919354,-0.01896225435422569,-0.03580276976403737,-0.020938697415429537,-0.02408823979712131,-0.022572074074130977,-0.0174298962813718,-0.0009702049214448668,-0.0463723200744093,0.04027388221450621,-0.023291394080992997,2.6089154587367687
58,-0.012218349556972036,0.006991252002686154,0.0023559017275198305,-0.01137262935067563,-0.01522443171758718,0.0010544174269403656,-0.025187101038243304,0.0011604174466294081,0.013268817576786383,-0.012254374868980985,-0.012450768162714817,0.01407864401062808,6.143881458423506
59,-8.61992830303242e-06,0.002149149223409793,-7.525079441072279e-05,-0.005597490839571039,-0.01808326765802833,0.011553882031588223,-0.0205679144742209,0.007219790232818642,0.005122498946188528,0.004945745593068841,-0.010042647281352698,0.01480980103374063,-6.246799615454742
60,0.0007310803107022787,0.0059628764402065845,-0.004147259085186807,0.0011751561260617087,-0.013476595210272372,-0.011228254430372642,0.007849371721992867,-0.007267761746022187,-0.009203489552399179,-0.016314768584625192,-0.003246722829227788,-0.013260497380442288,0.5023999763490563
61,-0.016797049769532297,0.015460766032606816,0.012064929033045195,0.009225246132971968,0.01705125811963259,-0.0004917429013743838,-0.019163806527587177,-0.0020731002400288783,0.006330356907118727,-0.009305270502827322,0.011627636839230987,-0.004786050673063633,-4.306534202605319
62,0.010064305457604011,0.014161474751931835,-0.002761414195188757,0.01434755968091673,0.013898463390739964,0.0135510585201475,0.003406480076469892,0.017652223260421967,0.01403307947802419,-0.008440277207029948,0.007070076961568495,-0.019579502989904678,-3.008728416172061
63,0.002894140611503227,-0.011794834563879359,-0.00891721565932723,0.011746861535965322,0.007100675003778511,0.0018108846035987686,0.016736377604957515,-0.008268972057565013,0.021166406504600242,0.0038642322307844592,-0.011076570116491189,-0.02731711867496641,-0.7054176647116389
64,0.00440974056005285,0.009486840145874503,0.0023152636842421635,0.02871180835992394,0.01620533830820159,0.0011265388885994842,-0.01943823099702194,0.010721996393077362,0.01253590431271118,0.015502008091131867,-0.004082009008556584,0.025662282730393986,-1.9123232534016819
65,0.0010989363939586205,-0.0024515245126352915,0.021241215311293873,0.015372705281602513,-0.0035971046044317298,0.0033131478957301843,0.01784237188107478,-0.0026477539343753497,-0.010150474899269535,-0.01323045819889206,-0.0042710438226622235,-0.0019678264056127177,-3.8810476349665057
66,0.0015254322371174673,-0.006224027474748555,-0.0023735102236277926,-0.0023230594630250685,-0.019558840880314093,0.0022652553323006946,-0.02613444468441989,-0.0010933166719661383,0.024284800598239117,0.0015539823768369488,-0.02035284232904237,0.010264276808497452,-6.8788479537010705
67,-0.0008623900442692726,0.007046952563947709,-0.00830638543912332,-0.0129465353434973,-0.0007421972484033534,-0.005051242847227342,0.004295134696268324,-0.0007205746659550822,0.006001196461316445,0.0005890302366058718,0.0064826793497015705,0.021661127464868528,0.3494011682101392
68,-0.003115895023305402,0.0011400383928864095,-0.000778489672590235,0.023057974238582874,0.023462161672221676,0.010990119564100821,0.014965821320161785,0.012937546086114521,0.0027322217286567946,-0.005161584708070236,-0.004184912881007493,-0.007902591849518324,-1.9954088825496645
69,0.0068747580749082045,0.001642023964656078,-0.006243013249324924,-0.005851096841425586,-0.012317544461791122,0.008759350036658495,0.004881895468801457,0.007845795125091398,0.012869871889412677,-2.1930773802465305e-05,-0.01795647435030897,0.005925083306355884,1.907734214750949
70,-0.014324191551451884,-0.0072849507167683895,-0.0002065317290594384,-0.013858592300971452,-0.010464485716222476,-0.012431294474951077,0.01184452063614004,-0.004707088412712799,-0.004838429269038647,0.008843830427740491,-0.0001347192651254299,0.0181894667663629,-3.3976368405988544
71,0.01390541856518213,0.014638322419850743,0.0017040660331709568,-0.009628542361450842,-0.01162483088928682,-0.0008355745422871046,0.000166180974405957,0.009670852102473482,-0.008379155718106312,-0.009252703006315482,0.006108788919651872,0.0028456818269205313,-1.4008347123327423
72,0.006095410559906825,-0.0032426558191561913,0.022924345831894816,0.010387859949960492,-0.0007411649692792361,-0.011467605504729748,0.023122113687776325,0.0059643990168012535,-0.0013625806027403986,-0.012150100784102266,0.004540942856855973,0.013967091991668708,-5.983743804980001
73,-0.013703972817801465,0.01883253005761925,0.006040770811228063,-0.00820243403176378,0.02959684999530598,-0.011060783878559155,-0.005004153422890413,0.0106077190966302,0.015489269616351645,-0.016510349009586516,0.0010118505219026295,0.010027680303789175,-3.1464257577440233
74,0.007118012477533078,-0.001640407268727476,-0.014011455828391965,0.002789263212716788,0.029491392295231803,0.02273762028414134,-0.026573321241431178,-0.002475755544414178,0.019766628048236656,0.01208655313302478,0.005581687064515051,-0.011509520207179047,-3.1646550575047083
75,-0.004594085447357955,0.016078749028957093,0.008081318688171189,-0.0021413990606930972,-0.01801078123170728,0.019524919826966122,0.00782026500084802,0.02719899004591314,-0.01282593985364748,0.015131104296438196,-0.01658780039661615,0.019600767068352537,-4.743274658617619
76,-0.0005016699079884471,-0.006953058976905495,-0.0398217739161621,0.008194809419258122,0.00810560965795839,0.011841914078512959,0.002692995937432445,-0.0033572797467090873,-0.009301503558922066,0.020041718684257533,-0.01656158969261464,-0.004360738257626528,-1.0669153524611434
77,-0.0024070410071019436,0.019015946428949857,0.008705552486571377,-0.02114377843560808,-0.011544002372708638,-0.010009596022732065,-0.004574777533355208,-0.009381874303146317,-0.01699363851936762,-0.006559455114835352,0.022346091879609058,-0.01248690357248859,-1.1570054332834938
78,0.013891233026940265,-0.011541447141757071,0.0014383747013819576,-0.016279444065160114,-0.02285604981031212,0.01441953247508781,0.004390109690399785,-0.007295723239148499,-0.004664462352925707,-0.002832170429895972,0.012147815613348299,-0.004781882913099167,0.4296216016946943
79,0.0013940962963327284,-0.009470379515167745,-0.026886759130832404,-0.00698513029419492,0.007527458666230588,-0.004051856488601282,-0.011818995227320026,-0.004153243416990063,-0.015434723717394003,-0.005622244973954134,0.012735894221803898,-0.015988940210624206,-1.6939541276219074
80,-0.0029781633136911363,0.0006729810307678731,0.008270902696472073,-0.015549684509636221,-0.013057912493077788,0.016054136310057917,0.0008384309964605133,0.003805003697664042,-0.006753379568382665,-0.00039374708602061393,-0.01109072713999244,0.023060796145784893,2.4780227578652276
81,0.019574584396195402,-0.0014576903857024999,0.0003825695216409772,0.01858318733794694,0.002218235989657676,0.01683994182626717,-0.006709942881539036,0.011363568440233512,0.0008566022068752734,0.007322880346315279,-0.014922206884502555,0.009247681148261529,1.3460572122004901
82,-0.010078536946284645,-0.0031613626200552177,0.0007342504000480966,0.0031945425961978674,0.011718978787614612,-0.01566051297295531,-0.0028979815063026244,0.0035287941349274846,-0.006920796937409341,0.016483896074612536,-0.009036503127585348,0.02015226785544606,-2.6510834726664205
83,0.011291702027878433,-0.014662128234408928,-0.0005754329783106121,-0.004506295052427896,0.007305053988652132,0.015650235891485936,-0.018624366632539507,0.0029979906547170257,-0.00455544094118349,-0.01863608522894904,-0.023710347997252783,-0.007917911858130526,-0.033732641723383486
84,-0.00525082304580181,0.005255397914420292,0.023972917255320476,0.04507810438838397,0.029191681951812945,-0.0331789650123651,-0.007418651180023707,-0.015057029305228682,0.006625951821535578,-0.0015169595071995606,0.012360580078956315,-0.007555314657102539,2.754165919527351
85,-0.011695777224362843,0.021879227956509706,0.005812327180993971,-0.007072165248199563,0.014751377329010655,-0.017486525206347907,-0.022286223181313125,-0.002855803647686332,0.00941948239175473,-0.0319209828225222,0.00847681702590485,0.005743953957448816,-2.809218373771648
86,-0.0101610432195176,-0.0035017419456077367,0.0003516959490318912,-0.00336859647204261,0.0015414636956072546,-0.0070597928418681954,0.012749141177206554,0.006483048237696963,0.018088146330456616,-0.006500131220037787,0.01232835580465793,-0.004024403004117531,-1.6197804787352557
87,-0.015600170736633613,-0.012845969891414734,0.005840222822371747,0.0008886279610249448,-0.0009569554142567798,0.010761176862135898,0.0005430388288254885,0.012786380903465159,-0.0012213154562907868,0.008234142673431187,-0.0069347152798054455,0.010629675070036633,-4.944966179257282
88,-0.001267360119155348,0.00881968050342066,0.016412094576944928,-0.02142527691991572,-0.01330596571914223,0.001527705203648612,0.0020217818731776494,0.003765823192893577,0.010989374956105262,-0.023749808991521647,0.007549577366319172,0.0010628441813663762,-4.119743245910126
89,0.015241485484665291,0.011371608409751164,-0.0020150550241803014,0.023526230611376694,0.01636671199505153,0.003075830734877354,0.0017993875062834053,-0.0017883879713558812,0.001151014023561825,0.004655468974377658,0.013658388582112739,-0.010544262543329073,-2.9048234788846727
90,-0.04255038529776477,0.027487568678546202,0.02383329043803993,-0.025626084705076487,-0.001775281668548812,-0.002718082955829108,-0.006004639486740018,0.0011319168349678485,0.015287890028807176,-0.023166651450777228,0.0035865964569019807,0.0036750859088185545,-4.14911419050968
91,-0.021914791221415906,-0.009971969861332607,0.003908559499057012,0.013505893525921237,-0.00807253375853568,-0.003027050313621111,0.013797866344606582,-0.008070780312298506,0.0031482496086253546,0.015095920095013707,0.0010060640416897381,0.006730173890326998,-5.3833321011881035
92,0.017053105763095936,-0.0023991183008553988,-0.01135547185988876,0.0027326707510623104,0.018816330573120186,0.005691850218874127,-0.011166709953789733,-0.004768231262277084,-0.0003906408392199573,0.0027258474088162612,-0.010757226047155873,-0.013340692223466937,0.07074993125322704
93,0.008905870296281182,-0.014379501182306189,-0.008508366629541712,0.006493425473237962,-0.0008282635933314973,-0.023412837704927608,-0.00029425752269279386,-0.009655284488172537,-0.00927303150560938,0.03154149374520355,-0.000994338694741122,0.0005356568211251421,0.9493675116442428
94,-0.00334193372955974,0.018014129968867008,-0.0016793478835794265,-0.012541503753564246,-0.00376736491157725,0.002828781644119469,-0.006895588227454119,-0.001425774849799808,0.004849857262124882,-0.021601084166461726,0.02697871325268,-0.01886918775900705,-0.6204695240782414
95,0.004650497442032656,0.012731479398480452,-0.010329137843684269,0.0046699242770603736,0.003521946469707243,0.023512217837898447,-0.006923825987457612,-0.004689287904870724,0.014996793880086562,-0.011024852396698235,-0.01217952022918195,-0.008993323660475228,-0.25978266200485617
96,-0.010570391664885312,0.005988963199961167,0.012398600218248549,-0.013241736267561494,-0.017028691950245357,0.0064489366100240865,0.001700679529009103,0.009262345898907164,0.020979437578210056,0.0017057978303804528,-0.0001281600235023306,-0.008597797206386544,-0.8941212621196675
97,-0.013167917803408933,-0.0012076552896840413,0.031665090400063045,0.020363476558528684,0.013213162433349,-0.006660624316087203,0.010738140306161173,0.013707646978428668,0.015214095481760524,0.013601949163884283,-0.0066954727014175534,0.011712468511862712,-5.12650590908091
98,-0.01139202297616744,0.0023694256769459677,-0.004105554702691811,-0.013963790145547645,0.007338809773538481,-0.010964081607879603,0.011125367084791981,0.012471601267565408,0.002271391784609184,-0.003720571328086355,0.017097147062105494,-0.015165516725429318,3.0037823749047847
99,-0.006039970283138564,-0.014490073187842406,0.002054488956117996,0.0022974871253814907,0.0029314585419587436,-0.0180358187140362,0.003854993624904765,-0.029072275739473116,0.00014232534594540755,0.0028867750209567973,0.006078376109608678,0.01767650983302469,-8.18399885319739
100,-0.010487203951412893,0.004924891485669956,-0.010748742304480885,-0.013132459563696536,0.0005821676893438078,0.015056763743038477,-0.005527873892018422,0.022771043006854046,0.007793062005742034,-0.01810224052609044,-0.010083897101561557,0.006465283905161306,-6.875226342230509
101,0.022654393500976228,-0.009461642024364995,0.005370672367353241,-0.02025322215570503,0.0017407819552206405,0.007557501172803811,-0.012150184237466484,0.0020761807750605777,-0.017912167584303154,0.003416546368991321,0.003700195810803482,-0.011812896313320609,-4.045596772385988
102,-0.020354825353346543,0.014295388263350544,-0.004616481649008379,0.014133097025004161,0.008417111332950792,-0.018463573957734205,-0.005045265576787589,-0.003036665422505862,-0.007183724815313022,0.014377824328852274,-0.010482146276826318,0.006639446598244664,-1.1146782148302046
103,0.0020652268996269397,0.010219961320745225,0.02440875551676599,0.00019738398749057925,0.008078077384575746,0.0076375802694033336,-0.004778256809301039,0.008523119557282277,0.01945113387009908,-0.026669821701219926,-0.009846407183329239,0.02469413136203266,2.0850783092287206
104,0.03431987125660954,-0.020260775999105095,0.002898360911671379,-0.006028771516212703,0.000165489875994419,-0.003875116137189234,-0.006374873131930794,-0.017023156989706766,0.0037693696469725973,0.012940587866620421,0.007349494156887926,-0.011995379282106129,0.9460997806086884
105,0.020834497252083285,-0.020166386499227248,-0.013188393682787672,-0.011194196390317839,-0.025252351777578494,0.025658663516947008,-0.0032536148400423596,-0.00481230731197283,-0.012748886473624517,0.0217261488216613,0.0011907911669328877,-0.01655562975780282,-2.7697921339773224
106,0.007683263571049026,0.004855769047587951,-0.004104356095598912,0.003337563052022683,0.016090555121592815,-0.0007021461111904412,-0.004843741666973074,0.015963388015627307,-0.008712701465990801,-0.0048708266019948515,0.0019750654661829033,-0.0017125571045969684,1.4185936224039595
107,-0.0058109708279308276,0.0024918740535664783,-0.00013224640933889428,0.009948814974095485,0.016340186622935873,0.0011851052744820253,0.0075829388089970464,0.008124087819302453,0.008247671397773253,0.013149372046995702,-5.983539177473025e-05,0.00909154437709919,-2.3402786700757012
